Title,Price,N_Rooms,Square_meters,Floors,BathRooms,Neighborhood
"Bilocale via del Casale Ninfeo, Pisana - Bravetta, Roma",189000,2,70.0,0,,"Casetta Mattei, Pisana, Bravetta "
"Appartamento via Portuense, 794, Casetta Mattei - Corviale, Roma",390000,5,145.0,4,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via del Casale Ninfeo, Pisana - Bravetta, Roma",230000,3,80.0,0,,"Casetta Mattei, Pisana, Bravetta "
"Villa bifamiliare via dei Gonzaga, Pisana - Bravetta, Roma",550000,5+,220.0,,2,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via di Bravetta 22, Pisana - Bravetta, Roma",170000,2,69.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via Borghetto di Vara 2, Pisana - Bravetta, Roma",273000,2,55.0,3,,"Casetta Mattei, Pisana, Bravetta "
"Villa bifamiliare via Filippo Grispigni, Pisana - Bravetta, Roma",439000,5,177.0,,3,"Casetta Mattei, Pisana, Bravetta "
Appartamenti di nuova costruzione a Roma,230900,2 - 4,57.0,,,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via Degli Adimari, Casetta Mattei - Corviale, Roma",285000,4,90.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via degli Adimari, Casetta Mattei - Corviale, Roma",285000,3,90.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via degli Scaligeri 38, Pisana - Bravetta, Roma",149000,2,40.0,3,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via dei Bonacolsi 56, Pisana - Bravetta, Roma",219000,3,78.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Mansarda via Filippo Grispigni, Pisana - Bravetta, Roma",39000,,20.0,3,,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via Eugenio Gra 19, Pisana - Bravetta, Roma",375000,4,131.0,2,2,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via Cesare Pascoletti 25, Pisana - Bravetta, Roma",209000,2,71.0,,,"Casetta Mattei, Pisana, Bravetta "
"Villa all'asta via Licio Giorgieri , 55, Roma",1428672,3,1.685,,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via della Pisana, 76, 00163 Roma Italy, Pisana - Bravetta, Roma",170000,3,68.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via degli Scaligeri 36, Pisana - Bravetta, Roma",139000,2,40.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via degli Adimari, Casetta Mattei - Corviale, Roma",285000,3,90.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via dei Gonzaga, 37, Pisana - Bravetta, Roma",295000,4,110.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Villa bifamiliare vicolo del Conte, Casetta Mattei - Corviale, Roma",720000,5,150.0,,3,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via della Pisana, Pisana - Bravetta, Roma",380000,4,130.0,0,2,"Casetta Mattei, Pisana, Bravetta "
"Appartamento all'asta via dei Lanfranchi 18, Roma",177600,5+,134.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via degli Adimari, Casetta Mattei - Corviale, Roma",285000,3,90.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via della Pisana, Pisana - Bravetta, Roma",199000,4,120.0,0,2,"Casetta Mattei, Pisana, Bravetta "
"Appartamento all'asta via Dei Lanfranchi , 18, Roma",177600,3,110.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via degli Adimari, Casetta Mattei - Corviale, Roma",285000,3,90.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Portuense 765, Trullo - Colle del Sole, Roma",190000,3,110.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Mario De Renzi 50, Pisana - Bravetta, Roma",300000,3,118.0,,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Giovanni Ponti 6, Pisana - Bravetta, Roma",339000,3,101.0,4,2,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via di Bravetta 614, Pisana - Bravetta, Roma",169000,2,60.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via Luca Beltrami, Pisana - Bravetta, Roma",219000,4,130.0,3,,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via della Pisana, Pisana - Bravetta, Roma",169000,2,53.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via dei Bandinelli, Pisana - Bravetta, Roma",198000,3,70.0,0,,"Casetta Mattei, Pisana, Bravetta "
"Villa unifamiliare via Aurelia, Cornelia - Montespaccato, Roma",2300000,5+,783.0,,3+,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via degli Adimari 16, Casetta Mattei - Corviale, Roma",299000,3,127.0,1,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via dei Fagnani 26, Pisana - Bravetta, Roma",229000,3,76.0,3,,"Casetta Mattei, Pisana, Bravetta "
"Appartamento via dei Gonzaga, Pisana - Bravetta, Roma",439000,5,160.0,3,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale piazzale Vittorio Poggi, Colli Portuensi - Casaletto, Roma",449000,3,110.0,5,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale piazza Biagio Pace, Pisana - Bravetta, Roma",279000,3,91.0,3,,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via degli Estensi, Pisana - Bravetta, Roma",310000,4,106.0,1,,"Casetta Mattei, Pisana, Bravetta "
Attici e Appartamenti di nuova costruzione a Roma,155000,1 - 4,44.0,,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via di Bravetta, Pisana - Bravetta, Roma",275000,3,95.0,2,2,"Casetta Mattei, Pisana, Bravetta "
"Villa all'asta via Licio Giorgieri, 55, Roma",1142937,5+,1.23,,,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via Silvio Sbricoli 41, Casetta Mattei - Corviale, Roma",160000,2,60.0,6,,"Casetta Mattei, Pisana, Bravetta "
Appartamenti di nuova costruzione a Roma,270500,2 - 4,53.0,,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Pio Piacentini, Pisana - Bravetta, Roma",259000,3,75.0,3,,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via degli Aldobrandeschi, Pisana - Bravetta, Roma",234000,2,61.0,,,"Casetta Mattei, Pisana, Bravetta "
"Villa a schiera via Pietro Pozzi, Casetta Mattei - Corviale, Roma",385000,4,125.0,,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via della Casetta Mattei 18, Casetta Mattei - Corviale, Roma",259000,3,100.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via dei Marcellini, Pisana - Bravetta, Roma",289000,4,133.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Attico via degli Archinto, Pisana - Bravetta, Roma",299000,3,87.0,4,,"Casetta Mattei, Pisana, Bravetta "
"Attico via della Pisana, Pisana - Bravetta, Roma",255000,4,117.0,4,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via del Fontanile Arenato 22, Pisana - Bravetta, Roma",250000,3,90.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Francesco De Ficoroni, Pisana - Bravetta, Roma",285000,3,97.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via del Fontanile Arenato 270, Pisana - Bravetta, Roma",370000,3,138.0,,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Portuense, Trullo - Colle del Sole, Roma",239000,3,98.0,2,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via dei Rangoni, Casetta Mattei - Corviale, Roma",175000,3,80.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Villa bifamiliare via Licio Giorgieri, Pisana - Bravetta, Roma",795000,5+,375.0,,3+,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via dei Badoer, Casetta Mattei - Corviale, Roma",169000,3,60.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via Riva Ligure, Pisana - Bravetta, Roma",480000,4,115.0,5,2,"Casetta Mattei, Pisana, Bravetta "
"Villa unifamiliare via Filippo Grispigni, Pisana - Bravetta, Roma",4000000,5+,680.0,,3+,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via Portuense 812, Casetta Mattei - Corviale, Roma",339000,4,121.0,3,2,"Casetta Mattei, Pisana, Bravetta "
"Villa unifamiliare via Giovanni Pacchioni 21, Pisana - Bravetta, Roma",1150000,5+,547.0,,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via dei Mazzanti, Casetta Mattei - Corviale, Roma",295000,3,77.0,,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via dei Damasceni, Pisana - Bravetta, Roma",299000,3,65.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Villa a schiera via Filippo Grispigni, Pisana - Bravetta, Roma",329000,4,155.0,,3,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via del Fontanile Arenato 110, Pisana - Bravetta, Roma",190000,2,85.0,S,,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via dei Gonzaga, Pisana - Bravetta, Roma",179000,2,81.0,S,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale piazza Biagio Pace, Pisana - Bravetta, Roma",325000,3,100.0,2,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Raffaele Fabretti, Pisana - Bravetta, Roma",340000,3,102.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Villa unifamiliare via Nicola Amore, Pisana - Bravetta, Roma",549000,5,172.0,,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Baldassare Longhena 65, Pisana - Bravetta, Roma",239000,3,68.0,,,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via Filippo Grispigni, Pisana - Bravetta, Roma",339000,4,100.0,0,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via dei Trinci, Pisana - Bravetta, Roma",149000,3,100.0,1,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via dei Buonvisi, Casetta Mattei - Corviale, Roma",275000,3,75.0,-1,2,"Casetta Mattei, Pisana, Bravetta "
"Villa a schiera via Giuseppe Benoni, Pisana - Bravetta, Roma",580000,4,210.0,,3,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via portuense, Casetta Mattei - Corviale, Roma",385000,4,120.0,2,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via degli Adimari 26, Casetta Mattei - Corviale, Roma",285000,3,105.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Villa unifamiliare via della Nocetta 100, Pisana - Bravetta, Roma",2290000,5+,653.0,,3+,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via Ronco Scrivia, Pisana - Bravetta, Roma",211000,2,55.0,5,,"Casetta Mattei, Pisana, Bravetta "
"Attico buono stato, 206 m�, Pisana - Bravetta, Roma",720000,4,206.0,,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via dei Sampieri 31, Casetta Mattei - Corviale, Roma",259000,3,120.0,1,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via dei Della Bitta 13, Casetta Mattei - Corviale, Roma",295000,3,100.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Appartamento via della Casetta Mattei, Casetta Mattei - Corviale, Roma",309000,5,140.0,1,2,"Casetta Mattei, Pisana, Bravetta "
"Villa bifamiliare via di Villa Troili, Pisana - Bravetta, Roma",750000,5,192.0,,2,"Casetta Mattei, Pisana, Bravetta "
"Terratetto unifamiliare via dei Chiaramonti, Casetta Mattei - Corviale, Roma",395000,5+,250.0,,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Ugo Forti, Pisana - Bravetta, Roma",255000,3,126.0,-1,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Ugo Forti, Pisana - Bravetta, Roma",248000,3,123.0,-1,,"Casetta Mattei, Pisana, Bravetta "
"Villa bifamiliare via Aurelia Antica 286, Gregorio VII - Piccolomini, Roma",1350000,5+,305.0,,3+,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Ugo Forti, Pisana - Bravetta, Roma",270000,3,116.0,-1,,"Casetta Mattei, Pisana, Bravetta "
"Attico via dei Cybo, Pisana - Bravetta, Roma",450000,3,85.0,2,2,"Casetta Mattei, Pisana, Bravetta "
"Attico via degli Estensi 165, Pisana - Bravetta, Roma",159000,,35.0,5,,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via della Casetta Mattei, Casetta Mattei - Corviale, Roma",345000,4,149.0,,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Baldassare Longhena, Pisana - Bravetta, Roma",205000,3,100.0,0,,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via del Fontanile Arenato, Pisana - Bravetta, Roma",169000,2,66.0,0,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Vittorio Spinazzola 20, Pisana - Bravetta, Roma",320000,3,95.0,4,,"Casetta Mattei, Pisana, Bravetta "
"Villa bifamiliare via Giovanni Pacchioni 23, Pisana - Bravetta, Roma",675000,5+,380.0,,3+,"Casetta Mattei, Pisana, Bravetta "
"Trilocale viale Luigi Moretti, Pisana - Bravetta, Roma",335000,3,105.0,4,2,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via della Pisana, Pisana - Bravetta, Roma",439000,4,130.0,1,2,"Casetta Mattei, Pisana, Bravetta "
"Bilocale buono stato, terzo piano, Pisana - Bravetta, Roma",349000,2,54.0,3,,"Casetta Mattei, Pisana, Bravetta "
"Appartamento via dei Rinuccini, Casetta Mattei - Corviale, Roma",225000,5,121.0,3,2,"Casetta Mattei, Pisana, Bravetta "
"Villa bifamiliare via Filippo Grispigni, Pisana - Bravetta, Roma",399000,5+,185.0,,3+,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via di Bravetta 342, Pisana - Bravetta, Roma",289000,3,90.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Villa unifamiliare via della Nocetta, Pisana - Bravetta, Roma",1600000,5+,403.0,,3+,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via Lina Bo Bardi, Pisana - Bravetta, Roma",270500,2,53.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Appartamento in villa via della Vignaccia, Pisana - Bravetta, Roma",359000,4,109.0,,2,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via Ronco Scrivia, Pisana - Bravetta, Roma",196000,2,54.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Villa plurifamiliare via Giulio Venzi, Pisana - Bravetta, Roma",630000,5+,225.0,,3,"Casetta Mattei, Pisana, Bravetta "
"Villa plurifamiliare via Giulio Venzi 2, Pisana - Bravetta, Roma",579000,5,240.0,,3,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Pio Piacentini, Pisana - Bravetta, Roma",195000,3,80.0,3,,"Casetta Mattei, Pisana, Bravetta "
"Appartamento all'asta via dei Lanfranchi 18, Roma",177600,4,148.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via dei Facchinetti 26, Pisana - Bravetta, Roma",125000,2,75.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via Cesare Pascoletti, Pisana - Bravetta, Roma",188000,2,45.0,,,"Casetta Mattei, Pisana, Bravetta "
"Attico via Attilio Spaccarelli, Pisana - Bravetta, Roma",260000,3,87.0,5,,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via portuense, Casetta Mattei - Corviale, Roma",385000,4,120.0,2,2,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via Portuense 722, Casetta Mattei - Corviale, Roma",190000,2,65.0,5,,"Casetta Mattei, Pisana, Bravetta "
"Monolocale via della Fanella, Casetta Mattei - Corviale, Roma",195000,,50.0,0,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via dei Torriani 27, Pisana - Bravetta, Roma",175000,3,64.0,3,,"Casetta Mattei, Pisana, Bravetta "
"Attico via Poggio Verde, Casetta Mattei - Corviale, Roma",260000,2,70.0,3,,"Casetta Mattei, Pisana, Bravetta "
"Villa unifamiliare via di Bravetta, Pisana - Bravetta, Roma",650000,5,230.0,,3+,"Casetta Mattei, Pisana, Bravetta "
"Villa a schiera via Giovanni Pacchioni 45, Pisana - Bravetta, Roma",500000,5+,160.0,,3,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Ugo Forti 26, Pisana - Bravetta, Roma",260000,3,99.0,-1,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Ugo Forti 26, Pisana - Bravetta, Roma",246000,3,90.0,,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via dei Serlupi 13, Casetta Mattei - Corviale, Roma",169000,3,80.0,2,2,"Casetta Mattei, Pisana, Bravetta "
"Bilocale vicolo Silvestri 83, Pisana - Bravetta, Roma",260000,2,70.0,0,,"Casetta Mattei, Pisana, Bravetta "
Appartamenti di nuova costruzione a Roma,157000,2 - 3,50.0,,,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via Bartolomeo Avanzini, Pisana - Bravetta, Roma",279000,4,129.0,1,2,"Casetta Mattei, Pisana, Bravetta "
"Attico via Giovanni Pacchioni, Pisana - Bravetta, Roma",380000,4,135.0,2,2,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale ottimo stato, sesto piano, Pisana - Bravetta, Roma",399000,4,100.0,6 - 7,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via GRISPIGNI, Pisana - Bravetta, Roma",260000,3,94.0,2,2,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Vittorio Spinazzola, Pisana - Bravetta, Roma",309000,3,92.0,0,2,"Casetta Mattei, Pisana, Bravetta "
Appartamenti di nuova costruzione a Roma,165000,2 - 3,55.0,,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Eugenio Maccagnani, Casetta Mattei - Corviale, Roma",235000,3,73.0,1,2,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via Eugenio Maccagnani, Casetta Mattei - Corviale, Roma",165000,2,55.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Casale via Licio Giorgieri, Pisana - Bravetta, Roma",4200000,5+,1.7,,3+,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Lina Bo Bardi, Pisana - Bravetta, Roma",309000,3,74.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Lina Bo Bardi, Pisana - Bravetta, Roma",336000,3,78.0,1,2,"Casetta Mattei, Pisana, Bravetta "
"Attico via degli Estensi, Pisana - Bravetta, Roma",470000,5,161.0,3,3,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Lina Bo Bardi, Pisana - Bravetta, Roma",338000,3,79.0,3,2,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via Lina Bo Bardi, Pisana - Bravetta, Roma",326000,2,78.0,0,,"Casetta Mattei, Pisana, Bravetta "
"Quadrilocale via Lina Bo Bardi, Pisana - Bravetta, Roma",425000,4,106.0,1,2,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via degli Aldobrandeschi, Pisana - Bravetta, Roma",175000,2,55.0,1,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via Lina Bo Bardi, Pisana - Bravetta, Roma",467000,3,124.0,0,2,"Casetta Mattei, Pisana, Bravetta "
"Bilocale via dei Tani 39, Casetta Mattei - Corviale, Roma",205000,2,65.0,,,"Casetta Mattei, Pisana, Bravetta "
"Monolocale via Lina Bo Bardi, Pisana - Bravetta, Roma",178000,,39.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Trilocale via degli Estensi, Pisana - Bravetta, Roma",180000,3,97.0,2,,"Casetta Mattei, Pisana, Bravetta "
"Villa bifamiliare via Portuense 866, Casetta Mattei - Corviale, Roma",550000,5,170.0,,3,"Casetta Mattei, Pisana, Bravetta "
"Villa a schiera via Vincenzo Arangio Ruiz 24, Aurelio - Val Cannuta, Roma",890000,5+,216.0,,3+,"Aurelio, Boccea "
"Appartamento all'asta via Serravalle Scrivia 25, Roma",99750,3,72.0,3,,"Aurelio, Boccea "
"Quadrilocale via dei Faggella, Aurelio - Val Cannuta, Roma",480000,4,120.0,1,2,"Aurelio, Boccea "
"Trilocale via Lamberto da Fagnano, Aurelio - Val Cannuta, Roma",290000,3,90.0,2,,"Aurelio, Boccea "
"Trilocale via Ennio Bonifazi, Boccea, Roma",259000,3,73.0,3,,"Aurelio, Boccea "
"Bilocale via Emilio Albertario, Aurelio - Val Cannuta, Roma",249000,2,70.0,3,,"Aurelio, Boccea "
"Quadrilocale Circonvallazione Cornelia, Aurelio - Val Cannuta, Roma",379000,4,115.0,1,,"Aurelio, Boccea "
"Bilocale via Adriano I 47, Boccea, Roma",255000,2,55.0,0,,"Aurelio, Boccea "
"Trilocale via Aurelia 641, Aurelio - Val Cannuta, Roma",339000,3,66.0,0,,"Aurelio, Boccea "
"Bilocale via Trisobbio, Cornelia - Montespaccato, Roma",119000,2,56.0,2,,"Aurelio, Boccea "
"Appartamento all'asta via Cornelia 317, Roma",94500,3,69.0,2,,"Aurelio, Boccea "
"Appartamento all'asta via Serravalle Scrivia , 25, Roma",99750,4,74.0,3,,"Aurelio, Boccea "
"Bilocale via del Forte Braschi, Boccea, Roma",335000,2,52.0,5,,"Aurelio, Boccea "
"Appartamento all'asta via Aurelia 641, Roma",51000,2,46.0,4,,"Aurelio, Boccea "
"Appartamento all'asta via Aurelia Antica 425, Roma",126000,2,37.0,2,,"Aurelio, Boccea "
"Appartamento all'asta via Aurelia 641, Roma",51000,2,46.0,4,,"Aurelio, Boccea "
"Appartamento all'asta via Aurelia 641, Roma",51000,2,46.0,4,,"Aurelio, Boccea "
"Appartamento all'asta via Aurelia 641, Roma",50990,,46.0,4,,"Aurelio, Boccea "
"Appartamento all'asta via Aurelia Antica 425, Roma",125990,2,36.0,2,,"Aurelio, Boccea "
"Appartamento all'asta via Aurelia 641, Roma",50990,2,46.0,4,,"Aurelio, Boccea "
"Appartamento all'asta via Aurelia Antica 425, Roma",125990,,37.0,2,,"Aurelio, Boccea "
"Appartamento all'asta via Aurelia Antica, Roma",126000,2,37.0,2,,"Aurelio, Boccea "
"Open space via Antonio Pane 60B, Cornelia - Montespaccato, Roma",160000,2,135.0,0,2,"Aurelio, Boccea "
"Appartamento via Andrea Ferrara 12, Aurelio - Val Cannuta, Roma",630000,5,170.0,3,2,"Aurelio, Boccea "
"Terratetto unifamiliare via Cornelia, Cornelia - Montespaccato, Roma",225000,5+,180.0,,2,"Aurelio, Boccea "
"Appartamento all'asta via Aurelia Antica 425, Roma",168000,2,37.0,2,,"Aurelio, Boccea "
"Appartamento all'asta via Serravalle Scrivia 25, Roma",99750,3,74.0,3,,"Aurelio, Boccea "
"Appartamento all'asta via Aurelia Antica 425, Roma",126000,2,37.0,2,,"Aurelio, Boccea "
"Appartamento all'asta via Aurelia 641, Roma",51000,2,46.0,4,,"Aurelio, Boccea "
"Bilocale via bolognetti alberto 23, Boccea, Roma",209000,2,67.0,3,,"Aurelio, Boccea "
"Appartamento all'asta via Aurelia 641, Roma",51000,2,46.0,4,,"Aurelio, Boccea "
"Appartamento all'asta via Aurelia Antica 425, Roma",126000,,37.0,2,,"Aurelio, Boccea "
"Bilocale via Calisto II 16, Boccea, Roma",249000,2,68.0,3,,"Aurelio, Boccea "
"Appartamento all'asta via Aurelia, Roma",51000,2,46.0,4,,"Aurelio, Boccea "
"Quadrilocale via Cornelia 7, Cornelia - Montespaccato, Roma",379000,4,146.0,4,2,"Aurelio, Boccea "
"Trilocale via San Giovanni della Croce, Aurelio - Val Cannuta, Roma",385000,3,80.0,2,2,"Aurelio, Boccea "
"Monolocale via Gelasio II, Boccea, Roma",49000,,40.0,0,,"Aurelio, Boccea "
"Bilocale via Vezio Crisafulli 131, Aurelio - Val Cannuta, Roma",310000,2,60.0,0,,"Aurelio, Boccea "
"Appartamento all'asta via Serravalle Scrivia , 25, Roma",99750,5+,72.0,3,,"Aurelio, Boccea "
"Bilocale via di Val Cannuta 195, Aurelio - Val Cannuta, Roma",250000,2,68.0,1,,"Aurelio, Boccea "
"Trilocale via Serravalle Scrivia, Cornelia - Montespaccato, Roma",149000,3,72.0,3,,"Aurelio, Boccea "
"Trilocale ottimo stato, piano terra, Boccea, Roma",360000,3,120.0,0,2,"Aurelio, Boccea "
"Appartamento all'asta via Serravalle Scrivia , 25, Roma",99750,4,74.0,3,,"Aurelio, Boccea "
"Trilocale via apricale, Aurelio - Val Cannuta, Roma",519000,3,120.0,0,,"Aurelio, Boccea "
"Appartamento all'asta via Serravalle Scrivia 25, Roma",99750,3,72.0,3,,"Aurelio, Boccea "
"Quadrilocale via Cardinale Caprara 11, Boccea, Roma",359000,4,135.0,1,2,"Aurelio, Boccea "
"Trilocale via Leone Magno, Boccea, Roma",200000,3,60.0,0,,"Aurelio, Boccea "
"Bilocale via Ugo da Porta Ravegnana, Aurelio - Val Cannuta, Roma",215000,2,54.0,0,,"Aurelio, Boccea "
"Trilocale via Aurelia 672, Aurelio - Val Cannuta, Roma",350000,3,105.0,3,,"Aurelio, Boccea "
